cosf(t)*sinf(v)>cosf(y)
v
begin data
-11.5586,-0.38825
-13.2277,0.884497
-10.8138,-0.508443
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
-10.1719,-0.243431
-8.92888,0.763902
-10.8662,-0.515518
-10.8662,-0.515518
-8.50283,1.04373
-7.75806,1.2169
-7.75806,1.2169
-7.75806,1.2169
-7.75806,1.2169
-7.11621,0.994202
-5.87315,0.00149122
-5.87315,0.00149044
-5.87315,0.00149044
-5.87315,0.0014897
-5.86879,-0.00199413
-5.44711,-0.297888
-4.72979,-0.522677
-4.70234,-0.522765
-4.04574,-0.336143
-4.00039,-0.310996
-4.00039,-0.310996
-4.00039,-0.310995
-2.86309,0.588741
-2.86309,0.588742
-2.86309,0.588743
-8,1.21163
-8,1.21163
-8,1.21163
-2.81742,0.626758
-2.81306,0.63036
-2.81306,0.630361
-2.81306,0.630361
-2.81306,0.630362
-2.43733,0.913556
-2.02563,1.13227
-2.26376,1.01982
-1.04345,1.10247
-1.04345,1.10247
-1.04345,1.10247
-1.04345,1.10247
-1.04345,1.10246
-1.04345,1.10246
-1.04345,1.10246
-1.04345,1.10246
-1.04345,1.10246
-1.04345,1.10246
-1.04345,1.10246
-10.8662,-0.515518
-1.04345,1.10246
-3.2411,0.262433
-0.185377,0.509749
-0.10334,0.438989
0.242669,0.139548
-4.65232,-0.521236
-1.59659,1.22062
0.383076,0.0231709
0.383077,0.0231701
0.383078,0.0231693
0.562499,-0.115914
1.4013e-45,0.349051
0.562499,-0.115914
1.4013e-45,0.349051
0.5625,-0.115915
0.5625,-0.115915
0.899494,-0.333626
1.45914,-0.51738
1.76976,-0.505609
1.76976,-0.505608
1.76976,-0.505608
1.92037,-0.470077
2.87035,0.115455
4.33333,1.15902
4.33333,1.15902
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
2.0459,-0.426246
5.10163,1.15569
8.15736,-0.482994
10.8576,1.21263
10.8576,1.21263
10.8576,1.21263
10.8576,1.21263
10.8576,1.21263
-10.8662,-0.515518
-10.8662,-0.515518
-10.8662,-0.515518
1.76976,-0.505609
1.76976,-0.505608
1.76976,-0.505608
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
2.48132,-0.185689
2.48132,-0.185688
2.48132,-0.185687
-5.44603,-0.298518
-5.44603,-0.298518
-5.44602,-0.298519
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
2.23077,-0.339727
2.23077,-0.339726
2.23077,-0.339726
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
-38.0258,0.628846
-38.0258,0.628846
-38.0258,0.628846
-39.8418,1.08218
-36.7861,-0.340914
-33.7303,0.990764
10.8576,1.21263
-10.8662,-0.515518
-10.8662,-0.515518
-10.8662,-0.515518
1.76976,-0.505609
1.76976,-0.505608
1.76976,-0.505608
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
2.48132,-0.185689
2.48132,-0.185688
2.48132,-0.185687
-5.44603,-0.298518
-5.44603,-0.298518
-5.44602,-0.298519
-30.0668,-0.501468
-27.0111,1.17999
-23.9554,-0.456195
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
-43.6397,0.0561519
-43.6397,0.0561519
-43.6397,0.0561519
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
2.23077,-0.339727
2.23077,-0.339726
2.23077,-0.339726
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
-38.0258,0.628846
-38.0258,0.628846
-38.0258,0.628846
16,0.600061
16,0.600062
16,0.600064
23.3803,1.20656
28.9443,0.89042
30.7689,0.874626
30.7689,0.874625
30.7689,0.874623
32,-0.131715
32,-0.131716
32,-0.131716
32,-0.131716
35.0557,0.765672
1.76976,-0.505608
4.9177,1.2026
4.9177,1.2026
4.9177,1.2026
4.91771,1.2026
10.8576,1.21263
10.8576,1.21263
10.8576,1.21263
4.9177,1.2026
4.91771,1.2026
2.48132,-0.185689
2.48132,-0.185688
2.48132,-0.185687
-5.44603,-0.298518
-5.44603,-0.298518
-5.44602,-0.298519
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
2.23077,-0.339727
2.23077,-0.339726
2.23077,-0.339726
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
0.243985,0.138434
0.243986,0.138433
0.243987,0.138432
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
3.33131,0.513467
3.33131,0.513468
3.33131,0.513469
-8,1.21163
-8,1.21163
-8,1.21163
2.88889,0.131065
2.88889,0.131066
2.88889,0.131067
-8,1.21163
-8,1.21163
-8,1.21163
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
-43.6397,0.0561519
-43.6397,0.0561519
-43.6397,0.0561519
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
2.23077,-0.339727
2.23077,-0.339726
2.23077,-0.339726
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
-38.0258,0.628846
-38.0258,0.628846
-38.0258,0.628846
16,0.600061
16,0.600062
16,0.600064
28.9443,0.89042
30.7689,0.874626
30.7689,0.874625
30.7689,0.874623
32,-0.131716
35.0557,0.765672
65.1014,-0.31851
65.1014,-0.31851
65.1014,-0.31851
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
0.243985,0.138434
0.243986,0.138433
0.243987,0.138432
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-23.4286,-0.515066
-23.4286,-0.515066
-23.4286,-0.515066
32.7244,-0.492973
32.7244,-0.492973
32.7244,-0.492973
-8,1.21163
-8,1.21163
-8,1.21163
4.68965,1.22069
4.68966,1.22069
4.68966,1.22069
-169.929,0.592862
-169.929,0.592862
-169.929,0.592862
16,0.600061
16,0.600062
16,0.600064
97.3568,0.32068
97.3568,0.32068
97.3568,0.32068
61.1707,1.21735
61.1707,1.21735
61.1707,1.21735
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
20,-0.446909
20,-0.44691
20,-0.44691
23.3803,1.20656
23.3803,1.20656
23.3803,1.20656
32,-0.131715
32,-0.131716
32,-0.131716
-97.7138,0.0711574
-94.658,0.696793
-91.6023,-0.0659777
5.33333,1.05816
10.8576,1.21263
10.8576,1.21263
10.8576,1.21263
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
-8,1.21163
2.88889,0.131065
2.88889,0.131066
2.88889,0.131067
-8,1.21163
-8,1.21163
-8,1.21163
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
-43.6397,0.0561519
-43.6397,0.0561519
-43.6397,0.0561519
-10.6667,-0.476074
-10.6667,-0.476074
-10.6667,-0.476074
2.23077,-0.339727
2.23077,-0.339726
2.23077,-0.339726
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
-38.0258,0.628846
-38.0258,0.628846
-38.0258,0.628846
16,0.600061
16,0.600062
16,0.600064
30.7689,0.874626
30.7689,0.874625
30.7689,0.874623
-8,1.21163
-8,1.21163
-8,1.21163
2.88889,0.131065
2.88889,0.131066
2.88889,0.131067
15.5275,0.192575
15.5275,0.192576
15.5275,0.192577
3.33131,0.513467
3.33131,0.513468
3.33131,0.513469
-8,1.21163
-8,1.21163
-8,1.21163
2.88889,0.131065
2.88889,0.131066
2.88889,0.131067
-9.71429,0.100151
-9.71429,0.100151
-9.71428,0.100152
-8,1.21163
-8,1.21163
-8,1.21163
2.88889,0.131065
2.88889,0.131066
2.88889,0.131067
97.3568,0.32068
97.3568,0.32068
97.3568,0.32068
61.1707,1.21735
61.1707,1.21735
61.1707,1.21735
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
20,-0.446909
20,-0.44691
20,-0.44691
23.3803,1.20656
23.3803,1.20656
23.3803,1.20656
32,-0.131715
32,-0.131716
32,-0.131716
65.1014,-0.31851
65.1014,-0.31851
65.1014,-0.31851
5.33333,1.05816
5.33333,1.05816
5.33333,1.05816
-1.32467,1.19464
-1.32467,1.19464
-1.32467,1.19464
-23.9522,-0.457255
-23.9522,-0.457255
-23.9522,-0.457256
0.243985,0.138434
0.243986,0.138433
0.243987,0.138432
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-23.4286,-0.515066
-23.4286,-0.515066
-23.4286,-0.515066
32.7244,-0.492973
32.7244,-0.492973
32.7244,-0.492973
-8,1.21163
-8,1.21163
-8,1.21163
4.68965,1.22069
4.68966,1.22069
4.68966,1.22069
-169.929,0.592862
-169.929,0.592862
-169.929,0.592862
16,0.600061
16,0.600062
16,0.600064
97.3568,0.32068
97.3568,0.32068
97.3568,0.32068
61.1707,1.21735
61.1707,1.21735
61.1707,1.21735
-10.4,-0.372698
-10.4,-0.372698
-10.4,-0.372697
4.33333,1.15902
4.33333,1.15902
4.33333,1.15902
23.146,1.14656
23.146,1.14656
23.146,1.14656
-34.8245,0.119058
-34.8245,0.119058
-34.8245,0.119058
-8.29936,1.13586
-8.29936,1.13586
-8.29935,1.13586
20,-0.446909
20,-0.44691
20,-0.44691
23.3803,1.20656
23.3803,1.20656
23.3803,1.20656
32,-0.131715
32,-0.131716
32,-0.131716
-97.7138,0.0711574
-94.658,0.696793
-91.6023,-0.0659777

